bounds,benchmark,unit,main_median,after_median,change_percent,p,main_samples,after_samples,measurement
signals,BenchmarkCompileWorkers/sqlite3/p2,code-B,3634105,3634105,0,1,12,12,reported
signals,BenchmarkCompileWorkers/sqlite3/p2,B/op,12320063,12363037.5,0.34881720978212627,0.14316777582358414,12,12,reported
signals,BenchmarkCompileWorkers/sqlite3/p2,allocs/op,2932.5,2958.5,0.8866155157715161,0.031916797699541005,12,12,reported
signals,BenchmarkExecParallel/process/isa_f32.div,ns/op,145056.5,147983,2.0174897367577493,0.7125350756391273,12,12,reported
signals,BenchmarkExecParallel/process/isa_f32.div,B/op,4.5,6,33.33333333333333,0.21141161974383135,12,12,reported
signals,BenchmarkExecParallel/process/isa_f32.div,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_cvt,ns/op,127897.5,84211.5,-34.15703981704099,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_cvt,code-B,5858,5858,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_cvt,B/op,30466.5,27862,-8.548733855218027,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_cvt,allocs/op,96,98,2.083333333333326,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/nbody,ns/op,118410,80000.5,-32.437716409087066,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/nbody,code-B,3503,3503,0,1,12,12,reported
signals,BenchmarkCompileFull/nbody,B/op,72337.5,72413,0.10437186797995768,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/nbody,allocs/op,144,146,1.388888888888884,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/spectralnorm,ns/op,101638.5,73370,-27.81278747718631,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/spectralnorm,code-B,2165,2165,0,1,12,12,reported
signals,BenchmarkCompileFull/spectralnorm,B/op,70559,70636,0.1091285307331491,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/spectralnorm,allocs/op,143,145,1.3986013986013957,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/sha256,ns/op,109346,76617,-29.931593291021162,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/sha256,code-B,2387,2387,0,1,12,12,reported
signals,BenchmarkCompileFull/sha256,B/op,73042,73122.5,0.11021056378521799,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/sha256,allocs/op,149,151,1.342281879194629,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/quicksort,ns/op,82690,62067,-24.940137864312494,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/quicksort,code-B,1735,1735,0,1,12,12,reported
signals,BenchmarkCompileFull/quicksort,B/op,43236,43313,0.17809233046535144,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/quicksort,allocs/op,170,172,1.17647058823529,7.39602301050679e-7,12,12,reported
signals,BenchmarkPluginInstantiate/wasm3,ns/op,89339,80167,-10.26651294507438,0.00182977609279938,12,12,reported
signals,BenchmarkPluginInstantiate/wasm3,B/op,34186,22616,-33.84426373369216,7.39602301050679e-7,12,12,reported
signals,BenchmarkPluginInstantiate/wasm3,allocs/op,823,213,-74.1190765492102,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/matmul,ns/op,81467,59997,-26.3542293198473,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/matmul,code-B,1758,1758,0,1,12,12,reported
signals,BenchmarkCompileFull/matmul,B/op,71229.5,71307,0.10880323461486263,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/matmul,allocs/op,143,145,1.3986013986013957,7.39602301050679e-7,12,12,reported
signals,BenchmarkExecParallel/independent/blake-as.hashN,ns/op,90142,89738,-0.4481817576712288,0.5898757320213774,12,12,reported
signals,BenchmarkExecParallel/independent/blake-as.hashN,B/op,1.5,3,100,0.4659213447744879,12,12,reported
signals,BenchmarkExecParallel/independent/blake-as.hashN,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/spectralnorm.run,ns/op,83797.5,83628.5,-0.2016766609982401,0.9323005033733262,12,12,reported
signals,BenchmarkExecParallel/independent/spectralnorm.run,B/op,2,2,0,0.4248312597350153,12,12,reported
signals,BenchmarkExecParallel/independent/spectralnorm.run,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkPluginExec/esbuild,ns/op,25446883.5,25330615.5,-0.45690467361160225,0.8428359902313328,12,12,reported
signals,BenchmarkPluginExec/esbuild,B/op,0,0,0,1,12,12,unmeasured: allocation timer stopped
signals,BenchmarkPluginExec/esbuild,allocs/op,0,0,0,1,12,12,unmeasured: allocation timer stopped
signals,BenchmarkPluginInstantiate/lua,ns/op,75933,70824,-6.728299948638927,7.39602301050679e-7,12,12,reported
signals,BenchmarkPluginInstantiate/lua,B/op,30178,21689,-28.1297634038041,7.39602301050679e-7,12,12,reported
signals,BenchmarkPluginInstantiate/lua,allocs/op,545,196,-64.03669724770641,7.39602301050679e-7,12,12,reported
signals,BenchmarkExecParallel/process/isa_cvt.f32_convert_s,ns/op,86481,86331.5,-0.17287034146228342,0.9323005033733262,12,12,reported
signals,BenchmarkExecParallel/process/isa_cvt.f32_convert_s,B/op,4,3,-25,0.10000976275037386,12,12,reported
signals,BenchmarkExecParallel/process/isa_cvt.f32_convert_s,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/process/isa_cvt.f64_convert_s,ns/op,86201.5,86371.5,0.1972123454928365,0.8105072340501066,12,12,reported
signals,BenchmarkExecParallel/process/isa_cvt.f64_convert_s,B/op,3.5,3,-14.28571428571429,0.7788515159628364,12,12,reported
signals,BenchmarkExecParallel/process/isa_cvt.f64_convert_s,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkCompileMultiModuleThroughput/many_funcs/auto,ns/op,72817.5,66369.5,-8.855014247948635,0.000001479204602101358,12,12,reported
signals,BenchmarkCompileMultiModuleThroughput/many_funcs/auto,B/op,303620,305889,0.7473157236018713,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileMultiModuleThroughput/many_funcs/auto,allocs/op,133,135,1.5037593984962516,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileMultiModuleThroughput/many_funcs/p1,ns/op,71767,66335.5,-7.568241670962983,0.00010280471984604439,12,12,reported
signals,BenchmarkCompileMultiModuleThroughput/many_funcs/p1,B/op,158884,161380,1.5709574280607264,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileMultiModuleThroughput/many_funcs/p1,allocs/op,82,84,2.4390243902439046,7.39602301050679e-7,12,12,reported
signals,BenchmarkExecParallel/independent/blake-as-simd.hashN,ns/op,73550,73053.5,-0.6750509857240017,0.40951039806875045,12,12,reported
signals,BenchmarkExecParallel/independent/blake-as-simd.hashN,B/op,1.5,2,33.33333333333333,0.379805011249351,12,12,reported
signals,BenchmarkExecParallel/independent/blake-as-simd.hashN,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_call,ns/op,56512,45678,-19.17114949037373,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_call,code-B,1911,1911,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_call,B/op,38649,38721,0.18629201272994944,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_call,allocs/op,148,150,1.3513513513513598,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/crc32,ns/op,52823.5,41330,-21.758308328679465,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/crc32,code-B,962,962,0,1,12,12,reported
signals,BenchmarkCompileFull/crc32,B/op,37737,37785,0.12719612051832474,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/crc32,allocs/op,129,131,1.5503875968992276,7.39602301050679e-7,12,12,reported
signals,BenchmarkExecParallel/process/quicksort.sortN,ns/op,65368.5,65299.5,-0.10555542807315632,0.7987453386564977,12,12,reported
signals,BenchmarkExecParallel/process/quicksort.sortN,B/op,2,2,0,0.4880199219275811,12,12,reported
signals,BenchmarkExecParallel/process/quicksort.sortN,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_bulk_mem,ns/op,54766,46900,-14.362925902932478,0.00014422244870488242,12,12,reported
signals,BenchmarkCompileFull/isa_bulk_mem,code-B,3749,3749,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_bulk_mem,B/op,22600,22313,-1.269911504424781,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_bulk_mem,allocs/op,105,107,1.904761904761898,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/sqlite3/p4,ns/op,25317268,15075159.5,-40.455030534890255,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileWorkers/sqlite3/p4,code-B,3634105,3634105,0,1,12,12,reported
signals,BenchmarkCompileWorkers/sqlite3/p4,B/op,14034540,14089355.5,0.3905756797158988,0.2415237878288087,12,12,reported
signals,BenchmarkCompileWorkers/sqlite3/p4,allocs/op,3558.5,3621,1.7563580160179892,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_var,ns/op,50433.5,35700,-29.213717072977285,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_var,code-B,546,546,0,1,12,12,reported
signals,BenchmarkCompileFull/isa_var,B/op,32017,31329,-2.1488584189649274,7.39602301050679e-7,12,12,reported
signals,BenchmarkCompileFull/isa_var,allocs/op,93,95,2.1505376344086002,7.39602301050679e-7,12,12,reported
signals,BenchmarkExecParallel/process/isa_cvt.reinterpret_f32,ns/op,53395.5,53440.5,0.08427676489590752,0.7445428444216976,12,12,reported
signals,BenchmarkExecParallel/process/isa_cvt.reinterpret_f32,B/op,2,2,0,0.21739130434782608,12,12,reported
signals,BenchmarkExecParallel/process/isa_cvt.reinterpret_f32,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/raytrace.render,ns/op,49020,48957,-0.1285189718482238,0.7873317959466836,12,12,reported
signals,BenchmarkExecParallel/independent/raytrace.render,B/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/raytrace.render,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/process/utf-as-simd.convertN,ns/op,49266,49114.5,-0.3075143100718547,0.5898757320213774,12,12,reported
signals,BenchmarkExecParallel/process/utf-as-simd.convertN,B/op,1,1,0,0.8468838336249832,12,12,reported
signals,BenchmarkExecParallel/process/utf-as-simd.convertN,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/process/json-as-simd.deserializeN,ns/op,48052.5,47785,-0.5566827948597863,0.6706595329559389,12,12,reported
signals,BenchmarkExecParallel/process/json-as-simd.deserializeN,B/op,1,1,0,1,12,12,reported
signals,BenchmarkExecParallel/process/json-as-simd.deserializeN,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/nbody.step,ns/op,35191,35336.5,0.4134579864169874,0.3185851703821821,12,12,reported
signals,BenchmarkExecParallel/independent/nbody.step,B/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/independent/nbody.step,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/process/isa_f64.floor,ns/op,42357.5,42443.5,0.20303370123355702,0.8992025607990072,12,12,reported
signals,BenchmarkExecParallel/process/isa_f64.floor,B/op,1,1,0,1,12,12,reported
signals,BenchmarkExecParallel/process/isa_f64.floor,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/process/isa_f32.add,ns/op,42481,42447,-0.08003578070195916,0.7125350756391273,12,12,reported
signals,BenchmarkExecParallel/process/isa_f32.add,B/op,1,1,0,1,12,12,reported
signals,BenchmarkExecParallel/process/isa_f32.add,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/process/isa_f64.mul,ns/op,40383.5,40362,-0.053239565664198185,0.618925831202046,12,12,reported
signals,BenchmarkExecParallel/process/isa_f64.mul,B/op,1,1,0,1,12,12,reported
signals,BenchmarkExecParallel/process/isa_f64.mul,allocs/op,0,0,0,1,12,12,reported
signals,BenchmarkExecParallel/process/isa_f64.add,ns/op,40374.5,40381,0.016099270579195135,0.551167166391288,12,12,reported
signals,BenchmarkExecParallel/process/isa_f64.add,B/op,1,1,0,1,12,12,reported
signals,BenchmarkExecParallel/process/isa_f64.add,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p4,ns/op,409479930,192416479,-53.009545791414006,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p4,code-B,26619552,26619552,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p4,B/op,187010874,187697058,0.3669219790930489,0.4428331797425888,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p4,allocs/op,27729,27629,-0.36063327202567885,0.629725504001988,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p8,ns/op,373151647,153150659,-58.95752833163832,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p8,code-B,26619552,26619552,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p8,B/op,198455566,199188097,0.3691158755406265,0.34735791869995664,12,12,reported
explicit,BenchmarkCompileFullWorkers/esbuild/p8,allocs/op,34526,34240.5,-0.8269130510340061,0.629725504001988,12,12,reported
explicit,BenchmarkExec/coremark.coremark_run,ns/op,32827641,32740149,-0.2665193030470858,0.34735791869995664,12,12,reported
explicit,BenchmarkExec/coremark.coremark_run,calls/batch,1,1,0,1,12,12,reported
explicit,BenchmarkExec/coremark.coremark_run,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/coremark.coremark_run,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/coremark.coremark_run,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/coremark.coremark_run,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkCompileFull/dispatch,ns/op,30256.5,28440.5,-6.002016095714968,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/dispatch,code-B,475,475,0,1,12,12,reported
explicit,BenchmarkCompileFull/dispatch,B/op,35625,35721,0.26947368421053053,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/dispatch,allocs/op,119,121,1.680672268907557,7.39602301050679e-7,12,12,reported
explicit,BenchmarkExecParallel/process/json-as-simd.serializeN,ns/op,29601.5,30034.5,1.4627637112984093,0.9774021912936975,12,12,reported
explicit,BenchmarkExecParallel/process/json-as-simd.serializeN,B/op,0,0,0,0.4782608695652174,12,12,reported
explicit,BenchmarkExecParallel/process/json-as-simd.serializeN,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkCompileFull/linked_list,ns/op,27771,23996,-13.593316769291707,0.00010280471984604439,12,12,reported
explicit,BenchmarkCompileFull/linked_list,code-B,274,274,0,1,12,12,reported
explicit,BenchmarkCompileFull/linked_list,B/op,22009,20160,-8.401108637375621,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/linked_list,allocs/op,90,92,2.2222222222222143,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/memory,ns/op,25821,23560,-8.756438557763058,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/memory,code-B,292,292,0,1,12,12,reported
explicit,BenchmarkCompileFull/memory,B/op,19824,19008,-4.1162227602905554,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/memory,allocs/op,90,92,2.2222222222222143,7.39602301050679e-7,12,12,reported
explicit,BenchmarkExec/json-as-simd.serializeN,ns/op,28115.5,27970,-0.5175081360815237,0.03324142542072277,12,12,reported
explicit,BenchmarkExec/json-as-simd.serializeN,calls/batch,73,72.5,-0.6849315068493178,0.4291394431386355,12,12,reported
explicit,BenchmarkExec/json-as-simd.serializeN,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/json-as-simd.serializeN,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/json-as-simd.serializeN,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/json-as-simd.serializeN,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExecParallel/process/json-as.serializeN,ns/op,24230.5,24147,-0.3446070035698856,0.3185851703821821,12,12,reported
explicit,BenchmarkExecParallel/process/json-as.serializeN,B/op,0,0,0,0.6404053612291598,12,12,reported
explicit,BenchmarkExecParallel/process/json-as.serializeN,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkCompileFull/globals,ns/op,23561,21871.5,-7.170748270446925,0.00010280471984604439,12,12,reported
explicit,BenchmarkCompileFull/globals,code-B,148,148,0,1,12,12,reported
explicit,BenchmarkCompileFull/globals,B/op,20200,19520,-3.3663366336633693,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/globals,allocs/op,95,97,2.1052631578947434,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/arith,ns/op,22332.5,20034,-10.29217508115975,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/arith,code-B,107,107,0,1,12,12,reported
explicit,BenchmarkCompileFull/arith,B/op,32569,18048,-44.58534188952685,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/arith,allocs/op,75,77,2.6666666666666616,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/float,ns/op,21247,19858,-6.537393514378498,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/float,code-B,150,150,0,1,12,12,reported
explicit,BenchmarkCompileFull/float,B/op,32633,18112,-44.49790089786413,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/float,allocs/op,79,81,2.5316455696202445,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/fib_rec,ns/op,20575,19316.5,-6.116646415552851,0.000005177216107354753,12,12,reported
explicit,BenchmarkCompileFull/fib_rec,code-B,163,163,0,1,12,12,reported
explicit,BenchmarkCompileFull/fib_rec,B/op,18024,17320,-3.9059032401242755,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/fib_rec,allocs/op,83,85,2.4096385542168752,7.39602301050679e-7,12,12,reported
explicit,BenchmarkValidateWorkers/esbuild/p4,ns/op,29386254,25995678,-11.537966016355805,7.39602301050679e-7,12,12,reported
explicit,BenchmarkValidateWorkers/esbuild/p4,B/op,4360138.5,4330679.5,-0.6756436750805062,0.9323005033733262,12,12,reported
explicit,BenchmarkValidateWorkers/esbuild/p4,allocs/op,4216,4216,0,0.8096263677095552,12,12,reported
explicit,BenchmarkCompileFull/fib_iter,ns/op,20159,19421,-3.6608958777717193,0.011517087031961174,12,12,reported
explicit,BenchmarkCompileFull/fib_iter,code-B,99,99,0,1,12,12,reported
explicit,BenchmarkCompileFull/fib_iter,B/op,18192,17752,-2.4186455584872424,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/fib_iter,allocs/op,75,77,2.6666666666666616,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/branches,ns/op,18732,18114,-3.2991672005124872,0.00002218806903152037,12,12,reported
explicit,BenchmarkCompileFull/branches,code-B,120,120,0,1,12,12,reported
explicit,BenchmarkCompileFull/branches,B/op,18984,18032,-5.014749262536878,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/branches,allocs/op,74,76,2.7027027027026973,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p4,ns/op,20298,18810.5,-7.3283082077051915,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p4,code-B,163,163,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p4,B/op,17880,17176,-3.9373601789709167,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p4,allocs/op,82,84,2.4390243902439046,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p2,ns/op,20525,18932,-7.761266747868456,0.000495533541703955,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p2,code-B,163,163,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p2,B/op,17880,17176,-3.9373601789709167,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p2,allocs/op,82,84,2.4390243902439046,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p8,ns/op,20309,18818.5,-7.3391107390812005,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p8,code-B,163,163,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p8,B/op,17880,17176,-3.9373601789709167,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p8,allocs/op,82,84,2.4390243902439046,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/auto,ns/op,20136.5,18962,-5.8326918779331045,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/auto,code-B,163,163,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/auto,B/op,17880,17176,-3.9373601789709167,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/auto,allocs/op,82,84,2.4390243902439046,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p1,ns/op,20440.5,19045,-6.8271324086984215,0.00007174142320191587,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p1,code-B,163,163,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p1,B/op,17880,17176,-3.9373601789709167,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/fib_rec/p1,allocs/op,82,84,2.4390243902439046,7.39602301050679e-7,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.div,ns/op,18844.5,18832,-0.06633235161452866,0.5898757320213774,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.div,calls/batch,106.5,106,-0.46948356807511304,0.25529074506056604,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.div,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.div,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.div,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f32x4.div,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkCompileFullWorkers/tiny/auto,ns/op,18030.5,17226,-4.461884029838325,0.00002218806903152037,12,12,reported
explicit,BenchmarkCompileFullWorkers/tiny/auto,code-B,96,96,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/tiny/auto,B/op,16056,16136,0.49825610363727346,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/tiny/auto,allocs/op,73,75,2.7397260273972712,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/tiny,ns/op,18380,17603.5,-4.224700761697497,0.0002011718258857847,12,12,reported
explicit,BenchmarkCompileFull/tiny,code-B,96,96,0,1,12,12,reported
explicit,BenchmarkCompileFull/tiny,B/op,16200,16280,0.49382716049382047,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFull/tiny,allocs/op,74,76,2.7027027027026973,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/sqlite3/p4,ns/op,25369706.5,15493631.5,-38.92861354150865,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/sqlite3/p4,code-B,3634105,3634105,0,1,12,12,reported
explicit,BenchmarkCompileWorkers/sqlite3/p4,B/op,14099604,14109659.5,0.07131760579941471,0.8873859348351204,12,12,reported
explicit,BenchmarkCompileWorkers/sqlite3/p4,allocs/op,3558,3622.5,1.8128161888701477,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/tiny/p1,ns/op,18365,17355.5,-5.4968690443778945,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/tiny/p1,code-B,96,96,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/tiny/p1,B/op,16056,16136,0.49825610363727346,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/tiny/p1,allocs/op,73,75,2.7397260273972712,7.39602301050679e-7,12,12,reported
explicit,BenchmarkExec/isa_var.local_getset,ns/op,14029.5,14032.5,0.021383513311246105,0.9435202702802649,12,12,reported
explicit,BenchmarkExec/isa_var.local_getset,calls/batch,143,143,0,0.6374521292410645,12,12,reported
explicit,BenchmarkExec/isa_var.local_getset,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_var.local_getset,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_var.local_getset,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_var.local_getset,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_i64.shr_s,ns/op,13851.5,13867.5,0.11551095549218182,0.3695090076164245,12,12,reported
explicit,BenchmarkExec/isa_i64.shr_s,calls/batch,144,145,0.694444444444442,0.26108774789620126,12,12,reported
explicit,BenchmarkExec/isa_i64.shr_s,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_i64.shr_s,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_i64.shr_s,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_i64.shr_s,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_i64.rotr,ns/op,13883,13865,-0.12965497370884815,0.5994217789210385,12,12,reported
explicit,BenchmarkExec/isa_i64.rotr,calls/batch,145,145,0,0.1457822699577983,12,12,reported
explicit,BenchmarkExec/isa_i64.rotr,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_i64.rotr,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_i64.rotr,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_i64.rotr,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_cvt.i64_extend_s,ns/op,13848.5,13889,0.2924504458966748,0.4872751424104231,12,12,reported
explicit,BenchmarkExec/isa_cvt.i64_extend_s,calls/batch,145,140,-3.4482758620689613,0.025624261322201827,12,12,reported
explicit,BenchmarkExec/isa_cvt.i64_extend_s,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_cvt.i64_extend_s,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_cvt.i64_extend_s,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_cvt.i64_extend_s,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.mul,ns/op,12325.5,12350.5,0.20283152813274086,0.618354858225635,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.mul,calls/batch,162.5,162.5,0,0.6734330415848789,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.mul,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.mul,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
